321,2014/08/06 10:23:38 HST
#,,V 256,"MLB, 2013Jul12",,Changes:,added config for 13AQ28-110 AND 13B-Q-91
# "REM, 2014Jul17",,Changes:,"edited IR Texp for SB+SXD+32, 0.45"" slit from 8 sec to 7 sec"
# 2014 Aug 6, astephens, modified 0.15"/pix 32 l/mm 1.47-1.80 1.0" slit exposure time from 0.24s to 0.38s
#
Mode,Pixel Scale,Disperser,Cross Dispersed,Central Wavelength,Focal Plane Unit,Well Depth,Calibration Lamps,Calibration Shutter,Calibration Filter,Calibration Diffuser,Calibration Observe,Calibration Exposure Time,Calibration Coadds,Calibration Basecal
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.91 - 2.49,0.15 arcsec,Shallow,IR grey body - high,Open,ND1.0,IR,6,17,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.91 - 2.49,0.20 arcsec,Shallow,IR grey body - high,Open ,ND1.0,IR,6,12.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.91 - 2.49,0.30 arcsec,Shallow,IR grey body - high,Open,none,IR,6,3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.91 - 2.49,0.45 arcsec,Shallow,IR grey body - high,Open,ND1.0,IR,6,5.25,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.91 - 2.49,0.675 arcsec,Shallow,IR grey body - high,Open,ND1.0,IR,6,3.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.91 - 2.49,1.0 arcsec,Shallow,IR grey body - high,Open,ND1.0,IR,6,2.15,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.91 - 2.49,pinhole 0.1,Shallow,IR grey body - high,Open,none,IR,1,15,2,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,2.80 - 3.13,0.10 arcsec,Deep,IR grey body - high,Open ,none,IR,4,17,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,2.80 - 3.13,0.15 arcsec,Deep,IR grey body - high,Open ,none,IR,4,8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,2.80 - 3.13,0.20 arcsec,Deep,IR grey body - high,Open ,none,IR,4,8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,2.80 - 3.13,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,2.80 - 3.13,0.45 arcsec,Deep,IR grey body - high,Open ,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,2.80 - 3.13,0.675 arcsec,Deep,IR grey body - high,Open ,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,2.80 - 3.13,1.0 arcsec,Deep,IR grey body - high,Open ,none,IR,4,2.2,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,2.80 - 4.13,pinhole 0.1,Deep,IR grey body - high,Closed,none,IR,1,30,2,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.13 - 3.46,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.13 - 3.46,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,7,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.13 - 3.46,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,6,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.13 - 3.46,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.13 - 3.46,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,2,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.13 - 3.46,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,1,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.13 - 3.46,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,0.6,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.46 - 3.80,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,7,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.46 - 3.80,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,5.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.46 - 3.80,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.46 - 3.80,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.46 - 3.80,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,1.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.46 - 3.80,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,1,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.46 - 3.80,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,0.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.80 - 4.13,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.80 - 4.13,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,5.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.80 - 4.13,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.80 - 4.13,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.80 - 4.13,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,1.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.80 - 4.13,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,1,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,3.80 - 4.13,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,0.4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,4.40 - 5.06,0.10 arcsec,Deep,IR grey body - high,Closed,none,IR,10,3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,4.40 - 5.06,0.15 arcsec,Deep,IR grey body - high,Closed,none,IR,10,2.2,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,4.40 - 5.06,0.20 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1.6,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,4.40 - 5.06,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,4.40 - 5.06,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.7,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,4.40 - 5.06,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,4.40 - 5.06,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,4.40 - 5.06,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,5,1.6,1,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,5.06 - 5.72,0.10 arcsec,Deep,IR grey body - high,Closed,none,IR,10,2,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,5.06 - 5.72,0.15 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1.5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,5.06 - 5.72,0.20 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1.2,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,5.06 - 5.72,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.9,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,5.06 - 5.72,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.7,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,5.06 - 5.72,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.35,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,5.06 - 5.72,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,5.06 - 5.72,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,5,1.2,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.03 - 1.12,0.30 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,12,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.03 - 1.12,0.45 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,7.2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.03 - 1.12,0.675 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,5.4,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.03 - 1.12,1.0 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,3.6,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.03 - 1.12,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,2,18,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.12 - 1.17,0.30 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,12,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.12 - 1.17,0.45 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,8.4,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.12 - 1.17,0.675 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,6,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.12 - 1.17,1.0 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,3.6,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.12 - 1.17,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,2,33.6,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.17 - 1.37,0.30 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,12,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.17 - 1.37,0.45 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,5.4,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.17 - 1.37,0.675 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,3.6,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.17 - 1.37,1.0 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,2.4,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.17 - 1.37,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,3,12,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.49 - 1.63,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,3,3.6,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.49 - 1.77,0.30 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,10,1.92,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.49 - 1.77,0.45 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,10,1.2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.49 - 1.77,0.675 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,10,0.84,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.49 - 1.77,1.0 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,10,0.6,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.63 - 1.77,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,3,2.4,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.91 - 2.49,0.30 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,4,20,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.91 - 2.49,0.45 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,8,12,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.91 - 2.49,0.675 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,4,10,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.91 - 2.49,1.0 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,8,6,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,1.91 - 2.49,pinhole 0.3,Shallow,IR grey body - high,Open,NIR balance,IR,2,30,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,2.80 - 3.08,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,3,25,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,2.80 - 3.08,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,4,15,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,2.80 - 3.08,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,5,10,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,2.80 - 3.08,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,7,7,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,2.80 - 3.08,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,3,30,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.08 - 3.36,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,4,10,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.08 - 3.36,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,5,5.5,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.08 - 3.36,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,6,4,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.08 - 3.36,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,10,3,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.08 - 3.36,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,3,12,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.36 - 3.64,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,6,6,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.36 - 3.64,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,4,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.36 - 3.64,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,10,2.5,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.36 - 3.64,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,15,1,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.36 - 3.64,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,3,5,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.64 - 3.92,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,6,8,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.64 - 3.92,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,4,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.64 - 3.92,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,10,3,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.64 - 3.92,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,15,2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.64 - 3.92,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,3,6,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.92 - 4.20,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,10,5,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.92 - 4.20,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,3,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.92 - 4.20,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,15,2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.92 - 4.20,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,16,1.5,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,3.92 - 4.20,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,3,3,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.40 - 4.98,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,1,0.5,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.40 - 4.98,0.45 arcsec,Deep,IR grey body - high,Closed,ND4-5,IR,1,0.3,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.40 - 4.98,0.675 arcsec,Deep,IR grey body - high,Closed,ND4-5,IR,1,0.2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.40 - 4.98,1.0 arcsec,Deep,IR grey body - high,Closed,ND4-5,IR,1,0.2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.40 - 4.98,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,1,0.6,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.98 - 5.55,0.30 arcsec,Deep,IR grey body - high,Closed,ND4-5,IR,1,0.2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.98 - 5.55,0.45 arcsec,Deep,IR grey body - high,Closed,ND4-5,IR,1,0.2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.98 - 5.55,0.675 arcsec,Deep,IR grey body - high,Closed,ND4-5,IR,1,0.2,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,No,4.98 - 5.55,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,1,0.2,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,0.675 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,4,15,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,1.0 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,4,10,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,0.30 arcsec,Shallow,IR grey body - high,Open ,none,IR,4,1,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,0.45 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,4,20,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,0.675 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,8,2.4,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,1.0 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,10,1.5,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,0.45 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,10,3,1,Night
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,4,4.8,1,Day
Spectroscopy,"0.15""/pix",111 l/mm grating,SXD,0.9 - 2.56,0.30 arcsec,Shallow,Quartz Halogen ,Closed,ND2.0,IR,8,4.8,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.03 - 1.17,0.675 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,2.4,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.03 - 1.17,1.0 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,1.44,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.03 - 1.17,0.30 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,4.8,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.03 - 1.17,0.45 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,3,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.03 - 1.17,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,2,7.2,1,Day
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.17 - 1.37,0.675 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,1.8,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.17 - 1.37,1.0 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,0.96,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.17 - 1.37,0.30 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,3,3.6,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.17 - 1.37,0.45 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,2.16,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.17 - 1.37,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,2,6,1,Day
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.47 - 1.80,0.675 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,0.36,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.47 - 1.80,1.0 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,0.38,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.47 - 1.80,0.30 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,0.96,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.47 - 1.80,0.45 arcsec,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,0.54,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.47 - 1.80,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,3,1.2,1,Day
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.91 - 2.49,0.675 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,5,3,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.91 - 2.49,1.0 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,5,2,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.91 - 2.49,0.30 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,5,7,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.91 - 2.49,0.45 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,5,5,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,1.91 - 2.49,pinhole 0.3,Shallow,IR grey body - high,Open,NIR balance,IR,3,6,1,Day
Spectroscopy,"0.15""/pix",32 l/mm grating,No,2.8 - 4.2,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.8,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,2.8 - 4.2,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.5,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,2.8 - 4.2,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1.2,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,2.8 - 4.2,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1.8,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,No,2.8 - 4.2,pinhole 0.3,Deep,IR grey body - high,Closed,none,IR,3,2,1,Day
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,0.675 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,6,5,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,1.0 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,10,3.25,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,0.15 arcsec,Shallow,IR grey body - high,Open ,NIR balance,IR,6,15,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,0.30 arcsec,Shallow,IR grey body - high,Open ,NIR balance,IR,6,12,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,0.45 arcsec,Shallow,IR grey body - high,Open ,NIR balance,IR,10,7,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,0.675 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,10,0.84,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,1.0 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,10,0.6,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,0.45 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,10,1.2,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,pinhole 0.3,Shallow,Quartz Halogen,Closed,NIR balance,IR,5,1.2,3,Day
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,0.15 arcsec,Shallow,Quartz Halogen ,Closed,ND2.0,IR,10,2,1,Night
Spectroscopy,"0.15""/pix",32 l/mm grating,SXD,0.9 - 2.56,0.30 arcsec,Shallow,Quartz Halogen ,Closed,ND2.0,IR,10,1.8,1,Night
