357,2015/08/24 22:37:41 HST
# GMOS_FLAT
# V 357, KR 2015august25
#
# update for 15B-Q-51 (R831 780 IFU-R 1x1)
# update for 15B-Q-32 (B600 850 IFU-R 1x1)
# update for 15A-Q-99 (B600 532 1.5arcsec 4x4)
# update for 15B-Q-62 (R400 0.75arcsec 4x4) 
# update for 15A-Q-17 (R400 0.75arcsec) 
# update for 14A-Q-2 (R400 1.0arcsec) 
# update for 15A-Q-200 (R400 0.75arcsec) and 15A-Q-201 (R150 1.0arcsec)
# update for R400 15A-Q-13 (R150 2.0arcsec) and 15A-Q-30 (R400 840nm 0.5 arcsec)
# another few updates to R400 to support 14B-LP-4 and also 15A-Q-13
# third quick update to R400 1.0arcsec to support queue
# second quick update to R831 0.5arcsec to support queue
# quick update to R400 IFU-R to support queue
#
# this is a copy of GMOS-N flat version 240, starting point for Hamamatsu CCDs
# Site dependent instrument specifications removed.
#
# For GMOS-N comment out configurations using filters u_G.{4}, Lya395_G.{4}, and RG670_G.{4}.
# For GMOS-S comment out configurations using filters DS920_G.{4}
#
# SmartGCal Flats only as Nighttime calibrations. If for some reason we want a daytime GCALflat, configure this separately.
#
# Recommended GCAL configurations and Exp. Times for GMOS calibrations
# Quartz Halogen flats
#
# Note the following
# The choice of filter within GMOS is not considered except for $IFU.* 2 Slits configurations
# The Readout is Slow and the Gain is Low
# The GMOS -N and GMOS -S detector controllers only support integer exposure times
# For High gain, use 2x the exposure time from Low gain
#
# Low Gain Configurations
#
#  Instrument Configuration from OT,,,,,,,,,,,,GCAL configuration,,,,,,
Disperser,Filter,Focal Plane Unit,Xbin,Ybin,Central Wavelength,Order,Gain ,,,/=>/,Calibration Observe,Calibration Filter,Calibration Diffuser,Calibration Lamps,Calibration Shutter,Calibration Exposure Time,Calibration Coadds,Calibration Basecal
$B600.*,none,$.* 1.50 arcsec,4,1, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 1.50 arcsec,1,4, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 1.50 arcsec,2,4,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 1.50 arcsec,4,2,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 1.50 arcsec,2,4,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 1.50 arcsec,4,2,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 1.50 arcsec,2,4, 500-650 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 1.50 arcsec,4,2, 500-650 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 1.50 arcsec,2,4, 650 - 750 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 1.50 arcsec,4,2, 650 - 750 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 1.50 arcsec,2,4, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 1.50 arcsec,4,2, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 1.50 arcsec,2,4, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 1.50 arcsec,4,2, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 1.50 arcsec,4,4,350 - 420,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,14,1,Night
$B600.*,none,$.* 1.50 arcsec,4,4,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 1.50 arcsec,4,4, 500-650 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 1.50 arcsec,4,4, 650 - 750 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 1.50 arcsec,4,4, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 1.50 arcsec,4,4, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,1,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 2.00 arcsec,1,1,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 2.00 arcsec,1,1, 500-650 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 2.00 arcsec,1,1, 650 - 750 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 2.00 arcsec,1,1, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,48,1,Night
$B600.*,none,$.* 2.00 arcsec,1,1, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,20,1,Night
$B600.*,none,$.* 2.00 arcsec,2,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 2.00 arcsec,1,2,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 2.00 arcsec,2,1,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,1,2,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,2,1, 500-650 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,1,2, 500-650 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,2,1, 650 - 750 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,1,2, 650 - 750 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,2,1, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,24,1,Night
$B600.*,none,$.* 2.00 arcsec,1,2, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,24,1,Night
$B600.*,none,$.* 2.00 arcsec,2,1, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,10,1,Night
$B600.*,none,$.* 2.00 arcsec,1,2, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,10,1,Night
$B600.*,none,$.* 2.00 arcsec,2,2,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 2.00 arcsec,4,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 2.00 arcsec,1,4,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 2.00 arcsec,2,2,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,1,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,1,4,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,2,2, 500-650 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,1, 500-650 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,1,4, 500-650 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,2,2, 650 - 750 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,1, 650 - 750 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,1,4, 650 - 750 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,2,2, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 2.00 arcsec,4,1, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 2.00 arcsec,1,4, 750 - 850 ,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 2.00 arcsec,2,2, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,4,1, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,1,4, 850 - 1050 ,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,2,4,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,2,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,2,4,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,4,2,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,2,4,500 - 650,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,4,2,500 - 650,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,2,4,650 - 750,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,4,2,650 - 750,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,2,4,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,4,2,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 2.00 arcsec,2,4,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,2,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,4,350 - 420,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 2.00 arcsec,4,4,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,4,500 - 650,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,4,650 - 750,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,4,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 2.00 arcsec,4,4,850 - 1050,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,1,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,1,1,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,1,1,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,1,1,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,1,1,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,20,1,Night
$B600.*,none,$.* 5.00 arcsec,1,1,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,10,1,Night
$B600.*,none,$.* 5.00 arcsec,2,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,1,2,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,1,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,1,2,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,1,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,1,2,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,1,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,1,2,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,1,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,10,1,Night
$B600.*,none,$.* 5.00 arcsec,1,2,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,10,1,Night
$B600.*,none,$.* 5.00 arcsec,2,1,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,1,2,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,2,2,350 - 420,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 5.00 arcsec,4,1,350 - 420,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 5.00 arcsec,1,4,350 - 420,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 5.00 arcsec,2,2,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,4,1,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,1,4,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,2,2,500 - 650,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,4,1,500 - 650,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,1,4,500 - 650,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,2,2,650 - 750,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,4,1,650 - 750,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,1,4,650 - 750,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,2,2,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,4,1,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,1,4,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,2,2,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,4,1,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,1,4,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,4,350 - 420,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,4,2,350 - 420,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,2,4,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,4,2,420 - 500,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,4,500 - 650,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,4,2,500 - 650,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,4,650 - 750,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,4,2,650 - 750,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,4,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,4,2,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,2,4,850 - 1050,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,4,2,850 - 1050,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 5.00 arcsec,4,4,350 - 420,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,4,4,420 - 500,1,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,4,4,500 - 650,1,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 5.00 arcsec,4,4,650 - 750,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,4,4,750 - 850,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 5.00 arcsec,4,4,850 - 1050,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 0.75 arcsec,1,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,48,1,Night
$B600.*,none,$.* 0.75 arcsec,1,1,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,32,1,Night
$B600.*,none,$.* 0.75 arcsec,1,1,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,32,1,Night
$B600.*,none,$.* 0.75 arcsec,1,1,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,32,1,Night
$B600.*,none,$.* 0.75 arcsec,1,1,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,128,1,Night
$B600.*,none,$.* 0.75 arcsec,1,1,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,64,1,Night
$B600.*,none,$.* 0.75 arcsec,2,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,24,1,Night
$B600.*,none,$.* 0.75 arcsec,1,2,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,24,1,Night
$B600.*,none,$.* 0.75 arcsec,2,1,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,1,2,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,2,1,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,1,2,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,2,1,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,1,2,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,2,1,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,64,1,Night
$B600.*,none,$.* 0.75 arcsec,1,2,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,64,1,Night
$B600.*,none,$.* 0.75 arcsec,2,1,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,32,1,Night
$B600.*,none,$.* 0.75 arcsec,1,2,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,32,1,Night
$B600.*,none,$.* 0.75 arcsec,2,2,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 0.75 arcsec,1,4,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 0.75 arcsec,4,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,12,1,Night
$B600.*,none,$.* 0.75 arcsec,2,2,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,1,4,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,4,1,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,2,2,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,1,4,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,4,1,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,2,2,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,1,4,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,4,1,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,2,2,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,32,1,Night
$B600.*,none,$.* 0.75 arcsec,1,4,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,32,1,Night
$B600.*,none,$.* 0.75 arcsec,4,1,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,32,1,Night
$B600.*,none,$.* 0.75 arcsec,2,2,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,1,4,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,4,1,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,2,4,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 0.75 arcsec,4,2,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B600.*,none,$.* 0.75 arcsec,2,4,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 0.75 arcsec,4,2,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 0.75 arcsec,2,4,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 0.75 arcsec,4,2,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 0.75 arcsec,2,4,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 0.75 arcsec,4,2,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 0.75 arcsec,2,4,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,4,2,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,16,1,Night
$B600.*,none,$.* 0.75 arcsec,2,4,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,4,2,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,4,4,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 0.75 arcsec,4,4,420 - 500,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 0.75 arcsec,4,4,500 - 650,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 0.75 arcsec,4,4,650 - 750,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B600.*,none,$.* 0.75 arcsec,4,4,750 - 850,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Night
$B600.*,none,$.* 0.75 arcsec,4,4,850 - 1050,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$B600.*,none,$.* 0.50 arcsec,1,1,350 - 420,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,64,1,Night
