416,2017/06/02 15:27:43 HST
# GMOS_FLAT
#
# V , KC 2017apr13 for Hamamatsus, Updated all R150 B600 R831 B1200 R400 and B600 IFU and LS flats
# V , KC 2017apr13 for Hamamatsus, Only B1200 IFUR still needed
# V , KC 2017mar25 for Hamamatsus, Updated R150 and B600 IFU and LS flats
# V , KC 2017feb23 for Hamamatsus, starting with GMOS-S Ham values
#
# V 357, KR 2015august25
#
# update for 15B-Q-51 (R831 780 IFU-R 1x1)
# update for 15B-Q-32 (B600 850 IFU-R 1x1)
# update for 15A-Q-99 (B600 532 1.5arcsec 4x4)
# update for 15B-Q-62 (R400 0.75arcsec 4x4) 
# update for 15A-Q-17 (R400 0.75arcsec) 
# update for 14A-Q-2 (R400 1.0arcsec) 
# update for 15A-Q-200 (R400 0.75arcsec) and 15A-Q-201 (R150 1.0arcsec)
# update for R400 15A-Q-13 (R150 2.0arcsec) and 15A-Q-30 (R400 840nm 0.5 arcsec)
# another few updates to R400 to support 14B-LP-4 and also 15A-Q-13
# third quick update to R400 1.0arcsec to support queue
# second quick update to R831 0.5arcsec to support queue
# quick update to R400 IFU-R to support queue
#
# this is a copy of GMOS-N flat version 240, starting point for Hamamatsu CCDs
# Site dependent instrument specifications removed.
#
# For GMOS-N comment out configurations using filters u_G.{4}, Lya395_G.{4}, and RG670_G.{4}.
# For GMOS-S comment out configurations using filters DS920_G.{4}
#
# SmartGCal Flats only as Nighttime calibrations. If for some reason we want a daytime GCALflat, configure this separately.
#
# Recommended GCAL configurations and Exp. Times for GMOS calibrations
# Quartz Halogen flats
#
# Note the following
# The choice of filter within GMOS is not considered except for $IFU.* 2 Slits configurations
# The Readout is Slow and the Gain is Low
# The GMOS -N and GMOS -S detector controllers only support integer exposure times
# For High gain, use 2x the exposure time from Low gain
#
# Low Gain Configurations
#
#  Instrument Configuration from OT,,,,,,,,,,,,GCAL configuration,,,,,,
Disperser,Filter,Focal Plane Unit,Xbin,Ybin,Central Wavelength,Order,Gain ,,,/=>/,Calibration Observe,Calibration Filter,Calibration Diffuser,Calibration Lamps,Calibration Shutter,Calibration Exposure Time,Calibration Coadds,Calibration Basecal
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$.* 0.25 arcsec,4,4,450 - 550,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$.* 0.25 arcsec,4,4,550 - 815,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$.* 0.25 arcsec,4,4,815 - 1200,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,1,1,350 - 450,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,300,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,1,1,450 - 550,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,300,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,1,1,550 - 650,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,300,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,1,1,650 - 750,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,12,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,1,1,750 - 850,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,12,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,1,1,850 - 1000,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,16,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,2,1,350 - 450,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,150,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,2,1,450 - 550,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,150,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,2,1,550 - 650,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,150,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,2,1,650 - 750,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,6,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,2,1,750 - 850,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,6,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,2,1,850 - 1000,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,8,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,4,1,350 - 450,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,75,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,4,1,450 - 550,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,75,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,4,1,550 - 650,1,Low,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,75,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,4,1,650 - 750,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,3,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,4,1,750 - 850,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,3,1,Night
$B1200.*,$None|GG455_G.*|OG515_G.*|RG610_G.*|RG780_G.*,$IFU.* Right Slit .*,4,1,850 - 1000,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,4,1,Night
$B1200.*,$g.* OG515.*,$IFU.* 2 Slits,1,1,450 - 750,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,55,1,Night
$B1200.*,$g.* OG515.*,$IFU.* 2 Slits,2,1,450 - 750,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,27,1,Night
$B1200.*,$g.* OG515.*,$IFU.* 2 Slits,4,1,450 - 750,1,Low,,,,1,none,Visible,Quartz Halogen,Closed,14,1,Night
#
# High Gain Configurations
#
# Mirror,$r.{6},none,1,1,Any ,0,High,,,,5,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
# Mirror,$r.{6},none,1,1,Any ,0,High,,,,5,ND4-5,IR,Quartz Halogen,Closed,8,1,Day
# Mirror,$i.{6},none,1,1,Any ,0,High,,,,5,none,IR,IR grey body - low,Open,10,1,Day
# Mirror,$z.{6},none,1,1,Any ,0,High,,,,5,ND1.0,IR,IR grey body - high,Open,20,1,Day
# Mirror,$r.{6},none,2,2,Any ,0,High,,,,5,ND4-5,IR,Quartz Halogen,Closed,30,1,Day
# Mirror,$i.{6},none,2,2,Any ,0,High,,,,5,ND1.0,IR,IR grey body - high,Open,20,1,Day
# Mirror,$z.{6},none,2,2,Any ,0,High,,,,5,ND3.0,IR,IR grey body - high,Open,30,1,Day
# Mirror,$g.*,none,2,2,Any ,0,High,,,,5,ND4.0,IR,Quartz Halogen,Closed,40,1,Day
Mirror,$u_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$g_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$r_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$i_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$z_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$Z_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$Y_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$GG455_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$OG515_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$RG610_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
# Mirror,$RG780_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$CaT_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$Ha_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$HaC_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$DS920_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,10,1,Day
Mirror,$SII_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$OIII_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,10,1,Day
Mirror,$OIIIC_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,10,1,Day
Mirror,$HeII_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,10,1,Day
Mirror,$HeIIC_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,10,1,Day
# Mirror,$Lya395_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,10,1,Day
Mirror,$Hartmann[AB]_G.{4} [+] r_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$g_G.{4} [+] GG455_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$g_G.{4} [+] OG515_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$r_G.{4} [+] RG610_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
# Mirror,$i_G.{4} [+] RG780_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$i_G.{4} [+] CaT_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$z_G.{4} [+] CaT_G.{4},$[^(IFU)].*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$u_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Day
Mirror,$g_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Day
Mirror,$r_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,8,1,Day
Mirror,$i_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$z_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$Z_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$Y_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$GG455_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$OG515_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$RG610_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
# Mirror,$RG780_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$CaT_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,4,1,Day
Mirror,$Ha_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Day
Mirror,$HaC_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Day
Mirror,$DS920_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,20,1,Day
Mirror,$SII_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,8,1,Day
Mirror,$OIII_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,20,1,Day
Mirror,$OIIIC_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,20,1,Day
Mirror,$HeII_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,20,1,Day
Mirror,$HeIIC_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,20,1,Day
# Mirror,$Lya395_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,20,1,Day
Mirror,$Hartmann[AB]_G.{4} [+] r_G.{4},$IFU.*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,8,1,Day
Mirror,$g_G.{4} [+] GG455.{6},$IFU.*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$g_G.{4} [+] OG515.{6},$IFU.*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$r_G.{4} [+] RG610.{6},$IFU.*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
# Mirror,$i_G.{4} [+] RG780.{6},$IFU.*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$i_G.{4} [+] CaT.{6},$IFU.*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$z_G.{4} [+] CaT.{6},$IFU.*,1,1,Any ,*,High,,,,1,ND3.0,Visible,Quartz Halogen,Closed,2,1,Day
Mirror,$u_G.{4},$[^(IFU)].*,2,2,Any ,*,High,,,,1,ND4.0,IR,Quartz Halogen,Closed,1,1,Day
Mirror,$g_G.{4},$[^(IFU)].*,2,2,Any ,*,High,,,,1,ND4.0,IR,Quartz Halogen,Closed,1,1,Day
Mirror,$r_G.{4},$[^(IFU)].*,2,2,Any ,*,High,,,,1,ND4-5,IR,Quartz Halogen,Closed,1,1,Day
Mirror,$i_G.{4},$[^(IFU)].*,2,2,Any ,*,High,,,,1,ND4-5,IR,Quartz Halogen,Closed,1,1,Day
Mirror,$z_G.{4},$[^(IFU)].*,2,2,Any ,*,High,,,,1,ND4-5,IR,Quartz Halogen,Closed,1,1,Day
Mirror,$Z_G.{4},$[^(IFU)].*,2,2,Any ,*,High,,,,1,ND4-5,IR,Quartz Halogen,Closed,1,1,Day
Mirror,$Y_G.{4},$[^(IFU)].*,2,2,Any ,*,High,,,,1,ND4-5,IR,Quartz Halogen,Closed,1,1,Day
#,,,,,,,,,,,,,,,,,,
$R150.*,none,$.* 1.00 arcsec,1,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 1.00 arcsec,2,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 1.00 arcsec,1,2,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 1.00 arcsec,2,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 1.00 arcsec,4,1,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 1.00 arcsec,1,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 1.00 arcsec,2,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 1.00 arcsec,4,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 1.00 arcsec,4,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,1,1,Night
# $R150.*,none,$.* 1.00 arcsec,4,4,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,300,1,Night
$R150.*,none,$.* 1.50 arcsec,1,1,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 1.50 arcsec,2,1,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 1.50 arcsec,1,2,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 1.50 arcsec,2,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 1.50 arcsec,4,1,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 1.50 arcsec,1,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 1.50 arcsec,2,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 1.50 arcsec,4,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 1.50 arcsec,4,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,1,1,Night
# $R150.*,none,$.* 1.50 arcsec,4,4,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,200,1,Night
$R150.*,none,$.* 2.00 arcsec,1,1,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 2.00 arcsec,2,1,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 2.00 arcsec,1,2,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 2.00 arcsec,2,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 2.00 arcsec,4,1,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 2.00 arcsec,1,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 2.00 arcsec,2,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 2.00 arcsec,4,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 2.00 arcsec,4,4,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,50,1,Night
# $R150.*,none,$.* 2.00 arcsec,4,4,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,150,1,Night
$R150.*,none,$.* 5.00 arcsec,1,1,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 5.00 arcsec,2,1,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 5.00 arcsec,1,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 5.00 arcsec,2,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 5.00 arcsec,4,1,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 5.00 arcsec,1,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 5.00 arcsec,2,4,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,30,1,Night
$R150.*,none,$.* 5.00 arcsec,4,2,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,30,1,Night
$R150.*,none,$.* 5.00 arcsec,4,4,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,15,1,Night
#$R150.*,none,$.* 5.00 arcsec,4,4,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,15,1,Night
$R150.*,none,$.* 0.75 arcsec,1,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.75 arcsec,2,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 0.75 arcsec,1,2,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 0.75 arcsec,2,2,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.75 arcsec,1,4,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.75 arcsec,4,1,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.75 arcsec,2,4,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 0.75 arcsec,4,2,400 - 1000,1,High,,,,1,ND2.0,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 0.75 arcsec,4,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
# $R150.*,none,$.* 0.75 arcsec,4,4,400 - 1000,1,High,,,,1,ND4-5,Visible,Quartz Halogen,Closed,400,1,Night
$R150.*,none,$.* 0.50 arcsec,1,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.50 arcsec,2,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.50 arcsec,1,2,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.50 arcsec,2,2,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 0.50 arcsec,4,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 0.50 arcsec,1,4,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,1,1,Night
$R150.*,none,$.* 0.50 arcsec,2,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 0.50 arcsec,4,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 0.50 arcsec,4,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
#$R150.*,none,$.* 0.50 arcsec,4,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.25 arcsec,1,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 0.25 arcsec,2,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 0.25 arcsec,1,2,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$.* 0.25 arcsec,2,2,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.25 arcsec,4,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.25 arcsec,1,4,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,2,1,Night
$R150.*,none,$.* 0.25 arcsec,2,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,8,1,Night
$R150.*,none,$.* 0.25 arcsec,4,2,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,8,1,Night
$R150.*,none,$.* 0.25 arcsec,4,4,400 - 1000,1,High,,,,1,ND4.0,Visible,Quartz Halogen,Closed,4,1,Night
$R150.*,none,$IFU.* Right Slit .*,1,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,20,1,Night
$R150.*,none,$IFU.* Right Slit .*,2,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,10,1,Night
$R150.*,none,$IFU.* Right Slit .*,4,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,5,1,Night
$R150.*,$GG455.*,$IFU.* 2 Slits,1,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,24,1,Night
$R150.*,$GG455.*,$IFU.* 2 Slits,2,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,12,1,Night
$R150.*,$GG455.*,$IFU.* 2 Slits,4,1,400 - 1000,1,High,,,,1,GMOS balance,Visible,Quartz Halogen,Closed,6,1,Night
